ID,Computer Science,Physics,Mathematics,Statistics,Quantitative Biology,Quantitative Finance
21052,0.20517793,0.0023769543,0.9625611,0.0010128745,2.2291395e-05,1.1120558e-05
21053,0.019934922,0.0033036561,0.9837299,0.0056576063,7.826022e-05,0.00033400624
21054,0.00029566663,0.35605937,0.94928664,0.0002827362,0.0007371015,4.3361874e-06
21055,0.9655985,0.0016524774,0.0007876116,0.13614218,0.0005087408,0.00014391693
21056,0.72740537,0.00020997677,0.08249201,0.8012633,0.0005572089,0.000110236324
21057,0.9418675,0.706886,0.0022873385,0.018354228,0.0629996,0.030505633
21058,0.7342831,0.005812019,0.6977844,0.019192085,0.00040781312,0.0029871643
21059,0.9818076,0.0012302868,0.0011894476,0.07884502,0.002029759,1.886295e-05
21060,3.4853794e-05,0.9992405,0.00025876396,0.00013919406,5.3016654e-05,8.711964e-06
21061,0.8021355,0.016713204,0.51920426,0.0053128703,0.00047211692,0.00032206907
21062,0.3237799,0.00046859134,0.84813154,0.526837,0.00010150702,0.0007529122
21063,0.39650574,0.7876756,0.054079372,0.0012925927,0.00043387085,0.00034866223
21064,0.0034076674,0.9980532,8.924859e-05,0.002340128,2.9045163e-05,6.775923e-06
21065,0.83001524,5.6198123e-06,0.09264151,0.9499452,7.765211e-06,1.7005828e-05
21066,0.00017325347,0.99823546,0.0015593503,0.00084286154,2.4165303e-05,7.112676e-05
21067,0.004185246,0.0015782717,0.9896507,0.015538439,6.351517e-05,0.0020508822
21068,0.009984325,0.0021915617,0.7463802,0.9976866,0.00079157646,0.00027634067
21069,9.9060875e-05,0.995291,0.024449736,2.2334634e-05,7.793759e-05,2.104003e-06
21070,0.09997116,0.0021424745,0.9626006,0.31008437,0.0013825854,0.0025201028
21071,0.5209257,0.8146777,0.0087546855,0.015440729,0.012885443,0.0017729965
21072,0.88425684,0.0018720494,0.07428824,0.18695183,0.000358314,3.270701e-05
21073,0.8325801,0.048827197,0.15929756,0.27981088,0.0053626727,0.01024572
21074,0.99863225,1.3374837e-06,0.0055959984,0.00062099675,5.063213e-08,2.6531556e-08
21075,0.052456126,0.084832124,0.050594643,0.9692848,0.09783131,0.00044420717
21076,2.8107757e-05,0.99544096,0.024045596,2.384934e-05,7.5154836e-05,4.2356996e-06
21077,0.0035019186,0.9889136,0.09848166,0.0008296627,0.00034641207,8.7850305e-05
21078,0.30043823,0.0024796145,0.2759227,0.9222054,0.002243835,0.00066151586
21079,0.321876,0.0049753296,0.0044990764,0.92068976,0.004552136,0.0009466585
21080,1.7918843e-05,0.9930265,0.042561214,1.1092638e-05,2.7675826e-05,9.984323e-06
21081,0.86246574,0.55525184,0.0014855773,0.065181844,0.0014541681,0.0003064408
21082,0.9936878,0.0004687843,0.0021915066,0.038089294,4.7591384e-05,1.1765352e-05
21083,0.018162131,0.000774206,0.04690273,0.5271104,0.0004369535,0.8522739
21084,0.102738164,0.9471099,0.045647018,0.041685462,0.008959827,0.0012436126
21085,0.9050333,0.0035424968,0.45398542,0.009506659,0.0011240409,1.3765245e-05
21086,0.008201672,0.9576441,0.21904722,0.00039357017,0.001380423,0.00013893866
21087,0.91469854,0.0002850213,0.0022029087,0.30759946,9.880577e-05,8.471158e-06
21088,0.34241498,0.0024332092,0.0109720975,0.64984673,0.0008130357,0.65526766
21089,0.7813165,0.005173348,0.10122658,0.3698826,0.003123451,0.00088096206
21090,0.005641756,0.001476596,0.81637186,0.99736905,8.500415e-05,0.00040349655
21091,0.26259214,0.6667144,0.50164074,0.0025200406,0.0031822354,0.0006280096
21092,0.9391856,0.5240788,0.0045149866,0.25487864,0.015535529,0.0036863498
21093,0.00052960037,0.008669156,0.99233866,0.00015098217,1.0784124e-05,3.9808265e-06
21094,0.00014849273,0.9966286,0.0027710064,0.0015443873,1.6382719e-05,1.634151e-05
21095,0.00268424,0.0015960406,0.9957016,0.0017250404,7.0554847e-06,4.2619563e-06
21096,0.9674947,0.006297167,0.00020933468,0.017198682,0.0117194895,0.00039577755
21097,1.0878847e-05,0.995152,0.011316613,5.643212e-06,0.00047681533,1.4409468e-06
21098,0.001381883,0.015578535,0.98528105,0.00029074543,9.1046815e-05,1.1603712e-05
21099,0.32324272,0.1452082,0.64975566,0.18522458,0.0069104554,0.011909067
21100,0.98775846,5.0330895e-05,0.0023700555,0.10695033,1.7519626e-05,1.0660104e-05
21101,0.73331714,0.17185263,0.007925151,0.16907191,0.18037118,0.014368303
21102,1.9173682e-05,0.9971998,0.007117876,6.4417954e-06,6.460292e-05,5.0266e-06
21103,0.005753309,0.006257185,0.98127604,0.0010014547,0.00014643045,3.7893344e-06
21104,0.0006897755,0.99818856,0.00030163123,0.005261591,1.5037449e-05,7.21531e-06
21105,0.98582166,0.0053778095,0.0013195693,0.054882407,0.00023676254,6.309338e-05
21106,0.017603286,0.997097,0.0003765591,0.0010676312,0.00024243523,2.8980749e-06
21107,0.008188262,0.0006179264,0.98656905,0.97370243,8.454183e-05,0.01170899
21108,0.9888575,0.0006283027,0.0007841644,0.21523538,5.533996e-05,3.5152647e-05
21109,0.6294942,0.1810969,0.08484608,0.31275848,0.012655484,0.0073875426
21110,0.6308905,0.034778297,0.0013930066,0.04504504,0.0023942478,0.75674284
21111,0.00017904503,0.010317767,0.99101794,1.7825681e-05,3.5930564e-06,1.4679618e-07
21112,0.034639005,0.9828728,0.0012165061,0.0027604562,0.0056778495,0.00017857122
21113,0.0007812745,0.0012522008,0.9978551,0.00018653995,7.2238976e-07,2.2411213e-07
21114,0.8685974,0.0013427275,0.001994332,0.71017545,0.00083102635,0.00010220567
21115,0.07599967,0.00063189626,0.7387244,0.9676779,0.0002921868,0.002658086
21116,0.786292,0.038726874,0.37414882,0.36116806,0.0032141707,0.001435783
21117,0.0072973943,0.010099913,0.9823116,0.00017717203,4.5238055e-05,3.1673677e-05
21118,3.2944794e-05,0.9980095,0.011008015,3.5194207e-05,5.419636e-05,1.828306e-05
21119,0.9593295,0.008793402,0.19796214,0.0110653285,0.00030203868,0.0002636965
21120,0.70070654,0.00217273,0.010629073,0.8005065,0.0024607563,0.00027509284
21121,0.00010699464,0.9852116,0.018004479,2.7937922e-06,0.00020979645,7.250737e-06
21122,0.7728552,0.00015071336,0.0027873113,0.8898578,0.0011051265,1.7420098e-05
21123,0.0012293227,0.6174256,0.7923991,0.00010348409,3.5349407e-05,9.100015e-06
21124,0.07644857,0.062776215,0.014978459,0.699015,0.082517855,0.008593724
21125,0.97858596,0.008623954,0.0042427536,0.07885473,0.0007414105,0.011017291
21126,0.6484018,0.005038898,0.0005097468,0.897668,0.057909973,3.0094541e-05
21127,0.038572256,0.0026210146,0.9843456,0.0042712167,0.00011968792,0.00037355302
21128,0.17228688,0.60624367,0.15861668,0.34072998,0.050641574,0.017024446
21129,0.95510477,0.0009984438,0.025990048,0.110597685,0.0003413632,7.8897596e-05
21130,0.0017917268,0.97973573,0.0043301224,0.0066841836,0.004629461,0.00059265486
21131,0.90136904,0.00027609657,0.009514433,0.57298374,9.681028e-05,3.422956e-05
21132,0.47411898,0.04467741,0.23121327,0.81650466,0.030854214,0.0028690964
21133,0.37462643,0.046889633,0.0031754558,0.6828495,0.11343817,0.0018664615
21134,0.0017472942,0.99580044,0.0032335154,0.0033172986,3.0834057e-05,1.5128355e-05
21135,0.86951613,0.103092775,0.0057776845,0.24577335,0.026867548,0.0005248744
21136,2.5016138e-06,0.9996208,0.00052498677,1.009096e-06,7.401515e-07,7.5186233e-07
21137,0.44373497,0.4494467,0.10293109,0.29809725,0.19331184,0.008547571
21138,0.017658891,7.261491e-05,0.5855801,0.99857855,0.0005388606,5.7585934e-05
21139,0.04046654,0.062327385,0.96390146,0.00024494104,0.00045163103,0.0007848634
21140,0.030080395,0.0030522558,0.49597573,0.99133974,0.0023811213,0.00059846
21141,0.8291185,0.0133216875,0.02613487,0.41090083,0.0059628184,0.00058301084
21142,0.18451168,0.0041526593,0.00024645316,0.76274043,0.16173488,0.0004550022
21143,0.49698147,8.3850755e-06,0.079473265,0.99067175,1.2390895e-05,7.556117e-07
21144,0.9691584,0.0013749739,0.013852277,0.071330436,0.000884265,7.271282e-05
21145,0.8554126,0.32201326,0.044076394,0.62272066,0.011322259,0.0018957008
21146,0.98763996,0.00018812396,0.023315659,0.001966244,1.2846874e-06,1.3647999e-06
21147,0.98977554,0.0005113856,0.0054787807,0.15268877,8.337431e-05,9.443838e-07
21148,0.49008217,0.00027198886,0.0019581255,0.98482656,0.001996857,3.966415e-05
21149,0.106037095,0.005321909,0.24714705,0.97486615,0.012319809,0.0005654047
21150,0.0019286383,0.11830361,0.22422689,0.010864849,0.6121148,9.029615e-05
21151,0.43212575,0.0012802009,0.52247614,0.9467129,0.00016081134,0.008454025
21152,0.67404866,0.03270928,0.37692767,0.7849059,0.008879984,0.0020910734
21153,0.8178574,0.0022603022,0.0028113131,0.8539915,0.004913468,1.5289057e-05
21154,0.016261045,0.0018370628,0.99105144,0.0005025515,9.017435e-06,1.916796e-05
21155,0.0008720051,0.9484303,0.091416635,0.0019880391,0.0014747685,0.00034112605
21156,0.88579744,0.0012990519,0.0017961338,0.655594,0.00058652717,3.296233e-05
21157,0.00059951417,0.9970071,0.0011870391,0.006697608,3.0005363e-05,2.7595996e-05
21158,0.10850767,0.0010999102,0.32418963,0.99603975,0.00050167565,0.00014981012
21159,0.6583734,0.0022478194,0.27464724,0.66693544,0.0006412279,0.000118492026
21160,0.7720347,0.22767675,0.15466966,0.04291149,0.0064225625,0.0039261845
21161,0.008081569,0.36775622,0.0012460806,0.006883448,0.6261472,0.0006591458
21162,2.6185003e-06,0.9982102,0.008727879,3.8030446e-06,0.00021188393,4.1056715e-06
21163,0.00027054106,0.9981192,0.0035441616,0.00010531764,2.8745797e-05,4.9923714e-05
21164,0.9919801,0.0077435067,0.0028469882,0.021500932,8.748389e-05,0.00039038796
21165,0.00034479055,0.0027786277,0.9939359,4.1974577e-05,1.3179448e-07,9.0641954e-08
21166,0.0009401145,0.010852235,0.99411845,0.00026720142,1.1211551e-05,6.8873287e-06
21167,0.04017113,1.9837604e-05,0.871862,0.99637944,1.487644e-05,2.83362e-05
21168,0.9683567,0.00011732654,0.00031514143,0.25085032,0.00047014878,5.987828e-05
21169,0.8561527,0.041254226,0.1371739,0.12690754,0.009618683,0.006084102
21170,0.0077499687,0.01880859,0.94162947,0.0036812013,0.0010469462,0.06637976
21171,0.0024435879,0.11700977,0.936048,9.750263e-05,0.0012564576,9.197646e-06
21172,0.32182458,0.03236883,0.0073991013,0.9312198,0.015011011,8.9638896e-05
21173,0.4243706,0.16264541,0.12981614,0.46106073,0.12548484,0.0007838536
21174,0.033464074,0.95465195,0.1839312,0.0023689487,0.0026764427,0.00027668025
21175,0.052460965,0.8374584,0.17226231,0.02325871,0.06252892,0.027437676
21176,0.5143969,0.010786745,0.12556788,0.9309808,0.0016112584,0.0020217905
21177,0.0068577216,0.9795447,0.02816062,0.007823273,0.0035434312,0.0036449754
21178,0.7077629,0.000551524,0.21610178,0.865528,0.0010142955,0.0005725458
21179,1.3772073e-05,0.9965209,0.0042877905,4.148845e-06,1.3512619e-05,7.6308214e-07
21180,0.024267921,0.001681811,0.9844462,0.004141592,8.550447e-06,4.309309e-06
21181,0.8623663,0.014830367,0.64255273,0.0009412621,6.3121355e-05,2.6223857e-05
21182,0.00893899,0.00038747725,0.011374313,0.027210223,0.000100227684,0.9959193
21183,0.002760975,0.047629394,0.96395695,0.00017950195,2.5730269e-05,3.3255397e-05
21184,0.81663543,0.00059026753,0.0032037457,0.7754799,0.0018566737,4.3333086e-05
21185,0.012596343,0.010139098,0.9795624,0.00058784464,4.307217e-05,5.0826395e-05
21186,5.977416e-05,0.99651694,0.004811298,0.00011318569,5.1873503e-05,1.0083957e-05
21187,0.95527226,0.0011342247,0.008634177,0.22087407,0.00017761688,8.6154556e-05
21188,0.0008388159,0.9983576,0.00038474903,0.00044796296,2.2252452e-06,9.403268e-06
21189,0.57657516,0.0038053815,0.01670732,0.8851627,0.015836284,0.00066924427
21190,0.0017569687,0.0063465736,0.98807573,0.00026228733,4.3673397e-05,1.9597296e-06
21191,0.9999367,0.00015864712,2.8354256e-05,0.00013933788,4.128503e-06,5.7608995e-06
21192,0.04322734,0.004272263,0.98385066,0.005982065,9.21804e-05,2.1376629e-05
21193,0.98061407,0.0026695644,0.019034876,0.018870967,0.00015130082,0.00017990942
21194,0.5994216,0.08706993,0.6238785,0.016318629,0.0033676494,0.007538314
21195,0.7590834,0.026856396,0.22852804,0.24595174,0.0018379022,0.0011450726
21196,0.03647945,0.6606377,0.0038097098,0.0031558059,0.03382103,0.023402764
21197,0.015567145,0.97461265,0.05806972,0.009037964,0.011463468,0.0018854558
21198,0.9380633,0.0013903659,0.0036278644,0.002522396,6.0513386e-05,0.08407459
21199,0.012489594,0.0040652,0.9942214,0.001370086,2.8009126e-05,9.445655e-06
21200,0.18093279,0.3724239,0.29964474,0.013260366,0.1794446,0.016943164
21201,0.002617611,0.8228285,0.5349557,0.0022193897,0.0012743651,0.004050062
21202,0.0015634589,0.99799323,0.0030339616,0.0028805588,0.0001440111,7.892213e-05
21203,0.015477562,9.006027e-05,0.81876886,0.9897307,2.6828804e-05,0.0010200954
21204,0.75530946,0.00019284636,0.008858672,0.87638587,0.00015281627,2.2729073e-05
21205,0.1936137,0.04991719,0.719496,0.24423367,0.0015912593,0.11503612
21206,0.5294873,0.03387979,0.46248448,0.7007812,0.005845858,0.0028293354
21207,0.0016200498,0.99843353,0.00047443897,0.027095975,7.825933e-05,5.836736e-05
21208,1.1525071e-06,0.9972465,0.007984013,6.248798e-06,3.5466102e-05,3.3336712e-06
21209,3.241964e-06,0.9993249,0.0008407904,9.660438e-07,3.6699378e-06,1.0426196e-06
21210,0.025656536,0.3464223,0.1695098,0.0034670199,0.5784827,0.0014974936
21211,0.78963244,0.011687814,0.65035963,0.03408361,0.0028056002,0.0025022668
21212,0.00015775875,0.9876901,0.026837766,9.041996e-05,0.0003852906,2.9581908e-05
21213,0.0041148406,0.0016602757,0.99476576,0.00025441995,3.896975e-06,8.3154384e-07
21214,0.15082178,0.006991085,0.89853996,0.12000712,0.0002729849,9.51223e-05
21215,0.0034703873,0.98430365,0.008144195,0.007848682,0.0034637295,0.00088334165
21216,0.906975,0.0043833065,0.026189975,0.56555116,0.001161114,7.931264e-05
21217,0.9848461,6.9496324e-05,0.004627328,0.055127315,1.224725e-05,3.077303e-06
21218,0.7555889,0.0006366104,0.15983324,0.9253521,0.0005266372,5.3898504e-05
21219,0.9268726,0.35718822,0.011712008,0.15044159,0.018462585,0.0037766586
21220,0.6198734,0.0015729414,0.19475827,0.45776463,0.00078793924,0.010288379
21221,0.2035015,0.0019495571,0.94913155,0.019665563,0.0001385419,2.3229575e-05
21222,0.0016598563,0.9987897,6.2868276e-05,0.0042148754,5.2079995e-05,1.6048352e-05
21223,0.026370598,0.001394245,0.7401707,0.99516654,0.0007795897,0.0007331801
21224,0.7521805,0.009571724,0.5606603,0.067874305,0.0014377608,0.00020899324
21225,0.0016690538,0.0073718005,0.9944555,0.00020330267,4.3585756e-06,7.739053e-07
21226,0.6004237,0.0014764139,0.4808052,0.46456507,0.00012459609,0.0014643868
21227,0.00014865154,0.9948086,0.0057501947,0.0014234403,0.00018899125,7.900406e-05
21228,0.49846503,0.100955054,0.034831624,0.61886096,0.0033400755,0.046751663
21229,0.25775713,0.18144102,0.019017715,0.34150437,0.13148202,0.00021089612
21230,0.0015504484,0.0030302946,0.991819,0.00023819784,3.624775e-06,1.975208e-07
21231,0.96721494,1.3916563e-05,0.049005657,0.025634255,6.360836e-06,2.4309752e-06
21232,0.8221499,0.32072058,0.1483538,0.02013384,0.029844701,0.014039831
21233,0.00033362082,0.99851567,0.00028785158,0.0008668152,7.756582e-06,4.013696e-05
21234,0.110398084,0.019363875,0.00010712061,0.21585052,0.90678674,0.00031963238
21235,0.60892445,0.06331262,0.5755225,0.11691729,0.0020127813,0.0057733697
21236,0.13335046,0.00015100391,0.964176,0.040911898,1.260477e-05,3.759738e-06
21237,0.30413896,0.002193622,0.0020242156,0.84008145,0.010365416,0.003536207
21238,0.99920976,0.0005754994,4.276439e-05,0.0023816423,5.8895953e-06,1.6111193e-05
21239,0.22297247,0.0017981987,0.95685524,0.0065974956,0.00013670237,0.00023700263
21240,0.0030405312,0.20783731,0.95224434,5.0956118e-05,0.00050030346,2.6784603e-05
21241,0.00014321315,0.9721327,0.19803698,0.00012255812,8.181791e-05,6.187884e-05
21242,0.004942242,0.00053862645,0.9960162,0.0012967754,7.1657735e-07,1.0093322e-07
21243,0.9920575,0.0002902422,0.03134035,0.0060927495,3.212946e-05,7.851607e-08
21244,0.00012945813,0.98192424,0.0020545188,0.00013259272,0.011102212,1.2760832e-05
21245,0.00043385662,0.9920562,0.005334793,0.00017427144,0.00034208695,6.953344e-05
21246,0.2577084,0.04073331,0.87596035,0.011199213,0.009294417,0.0014885992
21247,0.22686432,0.45167696,0.54931056,0.049330838,0.0062366594,0.00078262325
21248,0.9836051,0.00046900066,0.0003947929,0.117286585,0.00016652887,1.8204524e-05
21249,0.9198536,0.009352642,0.35115027,0.008285648,0.00024494337,9.366842e-05
21250,0.7525364,0.00015254505,0.0014431188,0.91361624,0.0003285877,6.8045842e-06
21251,0.95235497,0.001392081,0.015598922,0.15770152,0.00021944894,4.387113e-05
21252,0.9433164,0.0030935088,0.0042840973,0.26015285,0.0008099234,2.593051e-05
21253,0.4377464,0.010802759,0.061872557,0.69040805,0.01015767,0.019250484
21254,0.7561318,0.004192054,0.15240186,0.89945716,0.004758015,0.0011066298
21255,0.0017249279,0.99235994,0.0027223432,0.015388061,0.00020705955,0.00022109383
21256,0.95046574,0.0014449477,0.0030062976,0.22666287,0.0017622933,3.283602e-05
21257,0.9668413,0.00075895386,0.1438061,0.021269169,0.00022209976,8.918612e-07
21258,4.8438224e-06,0.9974517,0.0068861963,5.4541297e-06,5.991558e-05,2.2212866e-06
21259,0.18020992,0.0022112401,0.94464976,0.0026288994,2.8147699e-05,2.1274284e-06
21260,0.0022844926,0.00060655567,0.9966911,0.003692611,1.9057555e-07,1.0540392e-07
21261,3.1527758e-05,0.9991794,0.00029538598,0.00036466095,1.0940624e-06,2.6982393e-06
21262,3.4618827e-07,0.9998555,0.00011065632,4.4631594e-08,8.306625e-07,3.7447187e-08
21263,0.7894115,0.15277603,0.20217067,0.074236825,0.077750556,0.0019028344
21264,0.00036703295,0.9961712,0.00041953268,0.00018769233,0.00034689822,9.145187e-05
21265,1.1481648e-05,0.99935323,0.0009440779,1.6438355e-05,3.764664e-07,4.93698e-07
21266,0.023128523,0.18239178,0.00033088028,0.0019466709,0.8887012,2.9141522e-05
21267,0.99137115,0.0018267878,0.012221861,0.0045451233,6.200371e-05,8.440087e-05
21268,0.07642686,0.0012658016,0.98324424,0.0019109462,1.3949728e-05,8.523945e-06
21269,0.0012965124,0.46672556,0.8014839,0.0004938224,0.0029849538,0.00010923512
21270,0.009056869,0.0011307789,0.32978138,0.99545705,0.0001959854,0.00083454256
21271,0.9640786,0.003090926,0.007160178,0.12559268,0.00013624105,0.0002182868
21272,0.82051617,0.0002504223,0.12088502,0.8914797,6.1040104e-05,3.4294055e-05
21273,0.8444317,0.0016245162,0.0018076391,0.7133999,0.0031922343,0.00010984514
21274,0.20510834,0.00058140827,0.93052083,0.31482264,0.00013032192,5.143417e-05
21275,2.2182227e-05,0.99894637,0.00056645926,0.00023666867,1.2755047e-06,4.8780666e-06
21276,0.85514444,0.009334114,0.2661407,0.25058272,0.01063744,0.0018183802
21277,0.008535355,0.009303743,0.9885233,0.0003655036,7.198242e-05,1.4876015e-05
21278,0.9870264,0.06451896,0.0025933895,0.004515199,0.000966671,8.68274e-05
21279,0.75702626,0.018168874,0.029002994,0.5871444,0.003889683,5.6782694e-05
21280,0.01755858,0.00015736422,0.9896516,0.3454224,3.3912023e-05,0.000384562
21281,0.85725087,0.0028479754,0.016747829,0.35373932,0.0008857821,0.028856866
21282,0.9948704,0.10853207,0.001967168,0.03319311,0.0005226553,9.092612e-05
21283,0.023670416,0.020450918,0.9785669,0.03826264,0.004105718,0.011388231
21284,0.08779193,0.026635237,0.9401639,0.06952746,0.0041092015,0.00067921536
21285,8.765165e-07,0.9961804,0.011450269,9.108307e-07,2.5620891e-05,1.1274743e-07
21286,0.59251136,0.16687931,0.09390669,0.22512875,0.00071103114,0.0003192036
21287,0.00010534947,0.99922216,0.0007312664,0.0005937687,2.0092225e-06,1.323809e-06
21288,0.00031934847,0.9991605,0.00010218062,0.0008777981,6.085771e-06,1.0044165e-05
21289,0.7327857,0.0010675539,0.0052875746,0.8149063,0.03858692,1.736662e-05
21290,0.0012112608,0.9972907,0.0005236666,0.007158965,5.4165874e-05,5.836903e-05
21291,0.025343971,0.16929467,0.9349379,0.00048293607,0.0012071381,5.2244e-05
